8.7e-19,3.92e-20,0.0007639,2.e-6,15.93,0.0004852,0.00001,4.88,271.2,0.5,294.15,102200,"C"
7.e-19,3.26e-20,0.0004396,2.e-6,16.3,0.0004611,0.00001,3.573,271.2,0.5,294.15,102200,"C"
1.11e-18,4.95e-20,0.0005305,2.e-6,9.186,0.0005302,0.00001,4.72,271.2,0.5,294.15,102200,"C"
1.97e-18,8.71e-20,0.0015,2.e-6,16.13,0.0005165,0.00001,3.64,271.2,0.5,294.15,102200,"C"
8.94e-19,4.01e-20,0.0007298,2.e-6,16.3,0.0005343,0.00001,4.813,271.2,0.5,294.15,102200,"C"
1.09e-18,4.89e-20,0.0003665,2.e-6,11.25,0.0006057,0.00001,3.293,271.2,0.5,294.15,102200,"C"
8.35e-19,3.8e-20,0.0005708,2.e-6,12.65,0.000456,0.00001,4.533,271.2,0.5,294.15,102200,"C"
8.59e-19,6.0722e-20,0.0004,0.000033,10.928,0.0005,0.000033,3.938,245.5000126,0.5,292.46,102458.2567,"Rob+Ryan"
1.62e-19,1.87633e-20,0.0002,0.000033,11.704,0.0004,0.000033,12.611,245.5000126,0.5,292.46,102458.2567,"Rob+Ryan"
1.67e-19,3.52559e-20,0.0001,0.000033,5.452,0.0004,0.000033,13.363,245.5000126,0.5,292.46,102458.2567,"Rob+Ryan"
3.49e-19,4.01219e-20,0.0002,0.000033,7.794,0.0004,0.000033,7.068,245.5000126,0.5,292.46,102458.2567,"Rob+Ryan"
1.38e-19,1.66392e-20,0.0002,0.000033,7.795,0.0001,0.000033,14.9,245.5000126,0.5,292.46,102458.2567,"Rob+Ryan"
2.38e-19,5.30045e-20,0.0001,0.000033,3.918,0.0002,0.000033,5.142,281.500021,0.5,292.11,102458.2567,"Rob+Ryan"
6.42e-19,1.20354e-19,0.0001,0.000033,1.284,0.0002,0.000033,15.478,281.500021,0.5,292.11,102458.2567,"Rob+Ryan"
2.53e-19,5.40655e-20,0.0001,0.000033,6.829,0.0006,0.000033,6.866,297.4999992,0.5,292.21,102458.2567,"Rob+Ryan"
1.62e-19,1.82636e-20,0.0002,0.000033,6.877,0.0002,0.000033,14.346,297.4999992,0.5,292.21,102458.2567,"Rob+Ryan"
1.45e-19,1.0051e-19,0.000033,0.000033,5.461,0.0004,0.000033,4.039,297.4999992,0.5,292.21,102458.2567,"Rob+Ryan"
2.27e-19,4.79006e-20,0.0001,0.000033,4.85,0.0004,0.000033,7.507,297.4999992,0.5,292.21,102458.2567,"Rob+Ryan"
3.68e-19,1.33816e-19,0.0001,0.000033,6.8845,0.0001,0.000033,0.742,297.4999992,0.5,292.21,102458.2567,"Rob+Ryan"
2.48e-19,5.05604e-20,0.0001,0.000033,2.744,0.0002,0.000033,9.521,297.4999992,0.5,292.21,102458.2567,"Rob+Ryan"
1.87e-19,4.02976e-20,0.0001,0.000033,4.805,0.0003,0.000033,7.517,297.4999992,0.5,292.21,102458.2567,"Rob+Ryan"
1.2e-19,5.40618e-20,0.00005,0.000033,6.148,0.0003,0.000033,4.781,297.4999992,0.5,292.21,102458.2567,"Rob+Ryan"
1.77e-19,4.05241e-20,0.0001,0.000033,4.789,0.0002,0.000033,5.468,297.4999992,0.5,292.21,102458.2567,"Rob+Ryan"
2.98e-19,6.52155e-20,0.0001,0.000033,6.148,0.0004,0.000033,4.145,297.4999992,0.5,292.21,102458.2567,"Rob+Ryan"
3.33e-19,7.15388e-20,0.0001,0.000033,2,0.0001,0.000033,4.637,332.6697402,0.5,292.28,102458.2567,"Rob+Ryan"
1.26e-19,2.56719e-20,0.0001,0.000033,3.278,0.0001,0.000033,17.471,332.6697402,0.5,292.28,102458.2567,"Rob+Ryan"
3.09e-19,6.84208e-20,0.0001,0.000033,4.715,0.0003,0.000033,3.345,332.6697402,0.5,292.28,102458.2567,"Rob+Ryan"
2.76e-19,2.38725e-20,0.0003,0.000033,5.388,0.,0.000033,10,332.6697402,0.5,292.28,102458.2567,"Rob+Ryan"
1.8e-19,3.7767e-20,0.0001,0.000033,3.368,0.0002,0.000033,8.746,332.6697402,0.5,292.28,102458.2567,"Rob+Ryan"
1.96e-19,4.5545e-20,0.0001,0.000033,7.911,0.0003,0.000033,3.388,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
1.37e-22,1.40786e-20,0.0001,0.000033,5.618,-0.0001,0.000033,5.636,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
6.8e-20,2.07095e-20,0.00008,0.000033,5.078,0.0001,0.000033,6.77,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
1.73e-19,3.65685e-20,0.0001,0.000033,2.819,0.0001,0.000033,8.46,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
1.82e-19,4.51482e-20,0.0001,0.000033,3.34,0.0001,0.000033,3.977,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
2.3e-19,5.66942e-20,0.0001,0.000033,2.887,0.0001,0.000033,3.429,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
3.63e-22,1.24683e-20,0.,0.000033,0,0.0001,0.000033,9.595,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
1.35e-20,6.83279e-21,0.00005,0.000033,10.07,0.0001,0.000033,12.401,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
1.96e-20,1.02169e-20,0.00005,0.000033,4.557,0.,0.000033,10,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
9.05e-21,5.26752e-21,0.000066,0.000033,9.597,0.,0.000033,10,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
1.98e-19,4.89734e-20,0.0001,0.000033,6.223,0.0002,0.000033,2.786,346.5000234,0.5,292.39,102391.5955,"Rob+Ryan"
7.41e-19,1.41045e-19,0.000116,0.000033,1.95924,0.00021200000000000003,0.000033,2.06912,372.0000102,0.5,292.44,102458.2567,"Rob+Ryan"
6.7e-19,1.20877e-19,0.000116,0.000033,1.738839999,0.00021200000000000003,0.000033,3.030539999,372.0000102,0.5,292.44,102458.2567,"Rob+Ryan"
3.14e-19,5.66305e-20,0.000116,0.000033,2.638999998,0.00021200000000000003,0.000033,5.677359997,372.0000102,0.5,292.44,102458.2567,"Rob+Ryan"
1.71e-19,4.02787e-20,0.000116,0.000033,12.36444,0.00021200000000000003,0.000033,1.87196,397.9999652,0.5,292.53,102524.9179,"Rob+Ryan"
1.15e-18,2.21421e-19,0.000116,0.000033,1.577599999,0.00021200000000000003,0.000033,1.30274,397.9999652,0.5,292.53,102524.9179,"Rob+Ryan"
1.52e-19,3.52366e-20,0.000116,0.000033,11.11743996,0.00021200000000000003,0.000033,2.3214,397.9999652,0.5,292.53,102524.9179,"Rob+Ryan"
4.01e-19,6.97372e-20,0.000116,0.000033,2.002023529,0.00021200000000000003,0.000033,5.75792,397.9999652,0.5,292.53,102524.9179,"Rob+Ryan"
4.31e-19,8.47494e-20,0.000116,0.000033,2.75848,0.00021200000000000003,0.000033,2.4062,422.9999838,0.5,292.55,102458.2567,"Rob+Ryan"
1.87e-19,3.77189e-20,0.000116,0.000033,4.605199999,0.00021200000000000003,0.000033,4.1128,422.9999838,0.5,292.55,102458.2567,"Rob+Ryan"
7.02e-19,1.38798e-19,0.000116,0.000033,2.17616,0.00021200000000000003,0.000033,1.6112,422.9999838,0.5,292.55,102458.2567,"Rob+Ryan"
1.64e-19,3.47287e-20,0.000116,0.000033,6.043599999,0.00021200000000000003,0.000033,3.52344,422.9999838,0.5,292.55,102458.2567,"Rob+Ryan"
9.15731e-20,2.16624e-20,0.000116,0.000033,14.76448001,0.00021200000000000003,0.000033,2.99132,422.9999838,0.5,292.55,102458.2567,"Rob+Ryan"
3.4078e-19,6.67317e-20,0.000116,0.000033,3.05776,0.00021200000000000003,0.000033,2.96588,422.9999838,0.5,292.55,102458.2567,"Rob+Ryan"
